"都道府県","市区町村","latitude","longitude","合計特殊出生率","財政力指数","平均所得","経常収支比率","実質公債費比率","将来負担比率","ラスパイレス指数"
"高知県","大豊町",33.764291,133.664275,1.49,0.17,2167882,65.8,2.4,"-",92.4
"高知県","土佐町",33.737064,133.531675,1.49,0.21,2342073,83.4,7.6,"-",97.3
"高知県","大川村",33.783926,133.466608,1.47,0.13,2868258,94.8,11.3,"-",96.2
"高知県","いの町",33.548754,133.427773,1.41,0.36,2653060,92.2,8.7,"-",97.2
"高知県","仁淀川町",33.575245,133.168574,1.53,0.17,2451803,84.7,1.4,"-",94.8
"高知県","中土佐町",33.337346,133.140361,1.47,0.17,2492373,90.7,11,"-",97
"高知県","佐川町",33.500869,133.28653,1.36,0.34,2509851,87.8,3.5,"-",91.9
"高知県","越知町",33.53292,133.251991,1.49,0.21,2439757,97.4,8.1,35.5,97.1
"高知県","檮原町",33.392246,132.926987,1.51,0.13,2498576,88.9,4,"-",91
"高知県","日高村",33.534897,133.373353,1.4,0.29,2289912,85.7,8.6,"-",95.8
"高知県","津野町",33.44658,133.199469,1.57,0.16,2434600,74.9,-7.8,"-",95
"高知県","四万十町",33.211653,133.137027,1.54,0.23,2405686,89.6,6,"-",94.4
"高知県","大月町",32.841482,132.707026,1.39,0.19,2394053,93.7,10.2,31.6,98.7
"高知県","三原村",32.906013,132.847242,1.42,0.13,2216977,98.3,9.7,"-",96.1
"高知県","黒潮町",33.02493,133.01092,1.58,0.2,2366597,97.1,9.2,"-",95.8
"福岡県","北九州市",33.941138,130.959663,1.47,0.71,3154229,99.4,10.6,161.6,101.8
"福岡県","福岡市",33.617746,130.417391,1.19,0.89,3560072,93.8,9.7,107.1,101.9
"福岡県","大牟田市",33.030262,130.445985,1.48,0.54,2717091,95.9,6.9,29,98.8
"福岡県","久留米市",33.319287,130.508374,1.63,0.67,3205063,96.5,3.5,23.7,99.6
"福岡県","直方市",33.744184,130.729633,1.58,0.56,2753515,92.6,5.5,59,99.9
"福岡県","飯塚市",33.645908,130.691511,1.56,0.51,2846327,98.7,6,12.2,99.6
"福岡県","田川市",33.638982,130.806298,1.61,0.44,2666830,102.4,8,"-",95.7
"福岡県","柳川市",33.163089,130.405753,1.44,0.47,2743663,94.3,5.4,32.5,99.1
"福岡県","八女市",33.211967,130.557908,1.67,0.39,2637984,94.6,8.9,"-",101
"福岡県","筑後市",33.212447,130.502093,1.7,0.68,2824992,91.8,8.1,30,99.6
"福岡県","大川市",33.206594,130.383958,1.38,0.53,2636351,95.4,9,71.6,100.3
"福岡県","行橋市",33.728773,130.982967,1.68,0.67,2914158,93.9,5.9,"-",101
"福岡県","豊前市",33.611511,131.130051,1.51,0.54,2664673,96.7,9.4,36.2,98.8
"福岡県","中間市",33.81665,130.709077,1.46,0.45,2623498,86.2,9.3,45,100.1
"福岡県","小郡市",33.396416,130.555438,1.35,0.68,3115730,97,7.8,23.6,100.9
"福岡県","筑紫野市",33.496342,130.515657,1.62,0.79,3208097,88.7,4.1,"-",101.9
"福岡県","春日市",33.532571,130.470281,1.43,0.76,3377107,87.2,2.4,"-",99.8
"福岡県","大野城市",33.536307,130.478641,1.65,0.83,3379347,90.8,2.4,"-",101.3
"福岡県","宗像市",33.805431,130.540718,1.51,0.6,3087765,92,-2.7,"-",97.7
"福岡県","太宰府市",33.512799,130.523906,1.46,0.68,3240925,94.7,2.2,"-",100.8
"福岡県","古賀市",33.728787,130.469987,1.47,0.71,2978146,90.8,5,"-",94.2
"福岡県","福津市",33.786866,130.469886,1.66,0.59,3081741,95.5,5.6,"-",91.8
"福岡県","うきは市",33.347297,130.754934,1.53,0.39,2556988,88.5,9.1,"-",97.9
"福岡県","宮若市",33.723568,130.666694,1.71,0.64,2594569,89.4,5.9,"-",99.7
"福岡県","嘉麻市",33.560662,130.766817,1.41,0.28,2393987,99.5,4.9,"-",98.2
"福岡県","朝倉市",33.423413,130.665573,1.46,0.54,2672332,92.5,9.4,"-",99.2
"福岡県","みやま市",33.152425,130.47472,1.43,0.43,2600291,92.3,4.3,"-",99.6
"福岡県","糸島市",33.55732,130.195555,1.47,0.58,2993096,89.7,6.7,"-",99.8
"福岡県","那珂川市",33.4996,130.422174,1.57,0.74,3082529,95.5,6.8,"-",99.4
"福岡県","宇美町",33.567779,130.511112,1.54,0.61,2780788,95.7,7.7,0.6,97
"福岡県","篠栗町",33.623948,130.526256,1.63,0.6,2900411,96,6.7,20.2,98.5
"福岡県","志免町",33.591473,130.479743,1.63,0.75,3095953,89.3,5.8,"-",100.3
"福岡県","須恵町",33.587268,130.507254,1.71,0.63,2859658,92.5,7.2,50.5,98.1
"福岡県","新宮町",33.715295,130.446566,1.77,0.9,3575741,96.2,7.4,59.8,96.6
"福岡県","久山町",33.646809,130.499834,1.67,0.87,3118499,93.7,12.3,52.6,93.2
"福岡県","粕屋町",33.610743,130.480523,1.9,0.89,3146271,92.1,9.7,"-",100.5
"福岡県","芦屋町",33.893801,130.663896,1.53,0.37,2822992,94.2,1.6,"-",96.5
"福岡県","水巻町",33.854748,130.694847,1.54,0.53,2711033,94.6,4.8,42.8,94
"福岡県","岡垣町",33.853599,130.611104,1.41,0.56,2918458,87.4,4.8,"-",99.6
"福岡県","遠賀町",33.848151,130.668438,1.54,0.59,2813153,91.9,7,23.1,94
"福岡県","小竹町",33.6925,130.712771,1.29,0.34,2513527,98,8.5,100.7,95.1
"福岡県","鞍手町",33.792218,130.673975,1.22,0.47,2575490,99.5,8.8,"-",94.6
"福岡県","桂川町",33.578933,130.677904,1.58,0.42,2542260,96.2,3.3,6.7,98.8
"福岡県","筑前町",33.456977,130.5953,1.76,0.48,2718787,87.3,11.1,71.5,99.2
"福岡県","東峰村",33.464292,130.825892,1.47,0.13,2311592,82.7,6.2,"-",96.3
"福岡県","大刀洗町",33.372372,130.62248,1.83,0.48,2659786,83.3,7.7,"-",98.6
"福岡県","大木町",33.210469,130.439733,1.57,0.52,2655417,85.1,8,"-",100.3
"福岡県","広川町",33.241553,130.551505,1.46,0.64,2658672,94.7,8.1,39.7,98.4
"福岡県","香春町",33.667933,130.847335,1.58,0.33,2508699,89.5,3.3,"-",97.1
"福岡県","添田町",33.571855,130.853955,1.41,0.24,2448022,95.2,3.8,"-",95.3
"福岡県","糸田町",33.652789,130.779091,1.63,0.24,2483798,97.1,4.7,"-",99
"福岡県","川崎町",33.59994,130.814937,1.67,0.31,2370672,96.1,8.7,62.2,94.3
"福岡県","大任町",33.612478,130.853714,1.76,0.2,2467590,93.7,16.6,70.1,93
"福岡県","赤村",33.616592,130.871035,1.53,0.17,2417412,82.6,-4.2,"-",96.2
"福岡県","福智町",33.683261,130.780121,1.68,0.27,2454352,94.8,4.6,"-",98.2
"福岡県","苅田町",33.775921,130.98051,1.73,1.27,2998703,84.2,9.4,36.7,101.2
"福岡県","みやこ町",33.699262,130.920401,1.48,0.36,2531810,88.8,5.3,"-",97.3
"福岡県","吉富町",33.602643,131.175948,1.82,0.41,2755434,85,8,5.5,94.1
"福岡県","上毛町",33.578408,131.164113,1.28,0.28,2621874,81.9,-2.6,"-",96
"福岡県","築上町",33.656112,131.056063,1.46,0.35,2591047,98.2,8.5,43.5,99.2
"佐賀県","佐賀市",33.263482,130.300858,1.45,0.65,3132511,94.1,1.7,"-",99.8
"佐賀県","唐津市",33.450174,129.968134,1.76,0.43,2712739,90.4,11.9,112.7,98
"佐賀県","鳥栖市",33.377755,130.506258,1.57,0.96,3022360,88,1.5,"-",99.2
"佐賀県","多久市",33.28851,130.110061,1.52,0.38,2475258,100.6,11.5,"-",98.7
"佐賀県","伊万里市",33.264586,129.880269,1.77,0.58,2692763,90.9,12.3,53.2,99.3
"佐賀県","武雄市",33.193749,130.019151,1.69,0.49,2692378,95.6,9,9.2,98.4
"佐賀県","鹿島市",33.103724,130.098769,1.68,0.48,2542932,94.6,8.6,94.1,98.2
"佐賀県","小城市",33.273665,130.216864,1.68,0.42,2703296,92.5,6.9,"-",96.8
"佐賀県","嬉野市",33.128084,130.060114,1.54,0.38,2566366,86.4,9.8,26.8,95.3
"佐賀県","神埼市",33.310763,130.37306,1.54,0.45,2690640,92.1,9,58.1,97.9
"佐賀県","吉野ヶ里町",33.351679,130.398357,1.72,0.53,2826176,90.5,10.1,"-",97.5
"佐賀県","基山町",33.426852,130.522813,1.41,0.68,2825056,95.7,8,"-",99.4
"佐賀県","上峰町",33.319626,130.426134,1.78,0.63,2773805,94.1,10.9,"-",95.1
"佐賀県","みやき町",33.324982,130.454698,1.73,0.43,2676022,92.7,10,"-",97.1
"佐賀県","玄海町",33.472183,129.874698,1.74,1.24,2570874,77.4,-0.2,"-",95.4
"佐賀県","有田町",33.210563,129.849217,1.46,0.37,2416857,94,9.1,"-",97.6
"佐賀県","大町町",33.213754,130.116084,1.56,0.31,2509144,94.9,8,"-",95.6
"佐賀県","江北町",33.220592,130.157528,1.84,0.41,2773096,91.8,12.4,"-",97.9
"佐賀県","白石町",33.181035,130.143496,1.49,0.34,2621309,92.6,10,4.3,95.9
"佐賀県","太良町",33.019407,130.178974,1.77,0.26,2524965,89.2,4.5,"-",95.6
"長崎県","長崎市",32.750286,129.877667,1.4,0.59,2966148,97.4,8.2,91,98.2
"長崎県","佐世保市",33.179915,129.71511,1.68,0.54,2810453,92.4,4.3,"-",99.4
"長崎県","島原市",32.788103,130.370286,1.79,0.45,2534281,92.6,3.1,"-",97.1
"長崎県","諫早市",32.843438,130.053095,1.6,0.55,2821876,92.5,6.8,"-",97.9
"長崎県","大村市",32.90009,129.958142,1.76,0.64,2891287,99.4,9.2,36,98.6
"長崎県","平戸市",33.368062,129.553671,1.92,0.24,2507579,88.3,3,"-",98
"長崎県","松浦市",33.341021,129.709045,1.74,0.5,2434965,91,11.5,76.2,99.3
"長崎県","対馬市",34.202662,129.28749,1.87,0.19,2935526,86.6,6,10.5,99.3
"長崎県","壱岐市",33.74995,129.691352,1.8,0.22,2562713,90.6,6.7,32.8,96.3
"長崎県","五島市",32.695524,128.840829,1.88,0.24,2596534,91.6,6.7,12.8,96.6
"長崎県","西海市",32.933067,129.642977,1.8,0.29,2400574,83.6,-2.8,"-",99.5
"長崎県","雲仙市",32.835197,130.1875,1.75,0.28,2397822,83.9,3.5,"-",98
"長崎県","南島原市",32.659777,130.297864,1.71,0.25,2335485,87.2,-4.1,"-",97.6
"長崎県","長与町",32.825189,129.875045,1.67,0.67,3294737,93.5,7.3,"-",99.3
"長崎県","時津町",32.828888,129.848536,1.75,0.72,2827784,92.7,4.9,"-",99.7
"長崎県","東彼杵町",33.037026,129.917149,1.44,0.31,2379344,85.8,10.4,63,97.4
"長崎県","川棚町",33.072776,129.86119,1.58,0.39,2636465,83,6,20.9,96.9
"長崎県","波佐見町",33.13789,129.895546,1.76,0.42,2287441,82.1,9.1,"-",97.2
"長崎県","小値賀町",33.191081,129.058749,1.56,0.1,2439878,81.6,7,"-",95.4
"長崎県","佐々町",33.238342,129.650345,1.94,0.57,2713763,104.5,8.7,"-",99.2
"長崎県","新上五島町",32.984645,129.073391,1.73,0.23,2719112,78.3,2.1,"-",97
"熊本県","熊本市",32.803225,130.708191,1.53,0.71,3216880,91,6,121.9,100.1
"熊本県","八代市",32.507437,130.601743,1.57,0.51,2675000,95,9.4,94.7,97.5
"熊本県","人吉市",32.210041,130.762554,1.75,0.45,2630334,96.9,4.9,37.4,92.3
"熊本県","荒尾市",32.986836,130.432959,1.6,0.49,2601504,90.7,9.4,"-",94.5
"熊本県","水俣市",32.21188,130.408723,1.59,0.39,2547267,96.7,10.7,51.3,96.1
"熊本県","玉名市",32.93522,130.56284,1.63,0.45,2707400,99,8.5,15.5,97.9
"熊本県","山鹿市",33.017578,130.691365,1.66,0.34,2471369,98.7,9.5,"-",97.8
"熊本県","菊池市",32.979483,130.813333,1.66,0.44,2589349,95.9,10.8,21.3,95.8
"熊本県","宇土市",32.687385,130.658521,1.63,0.54,2696464,94.8,10.3,20.3,97.9
"熊本県","上天草市",32.587419,130.430527,1.67,0.26,2552109,93,11.9,"-",98.9
"熊本県","宇城市",32.647847,130.684365,1.62,0.41,2576274,93.9,8.7,15.1,98.9
"熊本県","阿蘇市",32.951954,131.120955,1.65,0.37,2555449,94.6,7.8,41.1,96.8
"熊本県","天草市",32.458635,130.192982,1.78,0.27,2548452,93.6,9.4,20.9,97.2
"熊本県","合志市",32.885988,130.789707,1.88,0.68,3000889,88,6.7,"-",97.4
"熊本県","美里町",32.639589,130.789026,1.4,0.24,2351409,94.5,6.4,"-",94.7
"熊本県","玉東町",32.9189,130.628543,1.63,0.32,2468141,87,4.4,"-",96.7
"熊本県","南関町",33.06161,130.541162,1.58,0.41,2388817,92.5,8.5,18.5,93
"熊本県","長洲町",32.929678,130.452808,1.71,0.55,2533502,95.2,7.6,41.5,94.6
"熊本県","和水町",32.978106,130.605835,1.51,0.25,2416018,94.6,10.3,"-",95.3
"熊本県","大津町",32.87899,130.868223,1.74,0.77,2936341,88.7,8,"-",97
"熊本県","菊陽町",32.862515,130.828623,1.78,1,3268735,89.3,6.3,10.5,99.4
"熊本県","南小国町",33.09866,131.07037,1.7,0.22,2535837,91.1,6.4,"-",95.9
"熊本県","小国町",33.121568,131.068144,1.87,0.25,2402425,87.6,8.6,23.9,95.4
"熊本県","産山村",32.99576,131.216781,1.65,0.17,2372218,87.9,7.5,"-",93.6
"熊本県","高森町",32.827279,131.122011,1.71,0.25,2444366,83.5,5.8,"-",93.4
"熊本県","西原村",32.834825,130.90301,1.6,0.39,2810924,90.5,6.9,"-",94.6
"熊本県","南阿蘇村",32.821982,131.031438,1.7,0.25,2553684,99.8,9.2,50.9,94.4
"熊本県","御船町",32.714616,130.801894,1.64,0.37,2521977,93,10.1,77.8,90.4
"熊本県","嘉島町",32.740076,130.757259,1.85,0.7,2940033,98.2,8.5,62,93.2
"熊本県","益城町",32.79143,130.816382,1.84,0.56,2874419,94.9,8.8,32.9,92.7
"熊本県","甲佐町",32.651599,130.811465,1.6,0.32,2360916,85.9,6.3,53.1,91.7
"熊本県","山都町",32.685453,130.990455,1.81,0.22,2378378,82.8,4.8,6,92.2
"熊本県","氷川町",32.5825,130.673786,1.63,0.29,2468312,98.7,8,44.2,93.3
"熊本県","芦北町",32.298941,130.492978,1.65,0.35,2352954,94.4,4,"-",94.9
"熊本県","津奈木町",32.233842,130.439583,1.62,0.23,2239972,87.2,1.9,"-",94.2
"熊本県","錦町",32.201197,130.841115,1.95,0.4,2355837,87.9,8.9,63.2,93.5
"熊本県","多良木町",32.263997,130.935784,1.71,0.24,2481294,89,8,31.3,96.9
"熊本県","湯前町",32.276284,130.980902,1.76,0.17,2176968,89.7,4.6,"-",92.7
"熊本県","水上村",32.314342,131.009546,1.92,0.16,2317416,84.7,9.7,"-",94.4
"熊本県","相良村",32.235269,130.798095,1.7,0.2,2319519,85.9,7.9,2.7,94.4
"熊本県","五木村",32.397277,130.827816,1.64,0.22,2300330,86.1,7.6,"-",96.6
"熊本県","山江村",32.246806,130.766675,1.82,0.15,2227565,89.2,11.3,"-",94.8
"熊本県","球磨村",32.252431,130.651163,0,0.15,2131422,82.7,5.2,"-",95.8
"熊本県","あさぎり町",32.240316,130.897793,1.76,0.24,2369832,87.5,8.3,"-",92.6
"熊本県","苓北町",32.513193,130.054804,1.67,0.48,2560531,89.5,13.4,83.6,97.7
"大分県","大分市",33.239558,131.609272,1.54,0.9,3111687,95.8,5.2,36.6,100.1
"大分県","別府市",33.28462,131.491214,1.4,0.58,2758976,96.9,2.8,"-",99.7
"大分県","中津市",33.598221,131.188325,1.68,0.51,2834019,96.7,6.3,41.9,101
"大分県","日田市",33.321333,130.940966,1.67,0.41,2569195,93.1,4.1,"-",100.2
"大分県","佐伯市",32.959806,131.900058,1.55,0.33,2640631,97.2,8.3,3.4,100.4
"大分県","臼杵市",33.126012,131.805124,1.38,0.39,2542715,91.9,7.7,"-",99.1
"大分県","津久見市",33.072183,131.861277,1.48,0.42,2839499,96.6,10.8,20.6,99.7
"大分県","竹田市",32.97372,131.398002,1.47,0.26,2433976,96.2,4.3,24.9,99.8
"大分県","豊後高田市",33.557229,131.444624,1.66,0.31,2560266,90.6,6,"-",100
"大分県","杵築市",33.417026,131.616089,1.45,0.35,2449881,94.4,10.4,28.4,96
"大分県","宇佐市",33.531972,131.349545,1.56,0.43,2748443,95.9,6.4,15.8,100.2
"大分県","豊後大野市",32.977536,131.584133,1.41,0.28,2479273,92.1,4.8,"-",100.8
"大分県","由布市",33.180013,131.426856,1.58,0.43,2648360,94.3,6.8,27.3,100.5
"大分県","国東市",33.565313,131.731674,1.42,0.31,2391755,95.8,5.4,"-",100.7
"大分県","姫島村",33.724537,131.645139,1.56,0.11,2303117,80.9,4.9,"-",81.1
"大分県","日出町",33.369443,131.532387,1.55,0.57,2735741,92.7,8.1,54.9,98.7
"大分県","九重町",33.228519,131.188794,1.62,0.34,2388181,86.7,5.7,"-",99.8
"大分県","玖珠町",33.283132,131.15155,1.68,0.37,2527472,93.7,2.9,"-",100.7
"宮崎県","宮崎市",31.907674,131.420241,1.54,0.7,2974369,91.4,6.8,46.7,98.8
"宮崎県","都城市",31.71959,131.061621,1.74,0.55,2659931,95.7,4.9,"-",98.7
"宮崎県","延岡市",32.582272,131.665009,1.74,0.49,2688288,92.8,8.1,"-",99.5
"宮崎県","日南市",31.601932,131.378728,1.65,0.41,2557350,92.4,9.2,70.2,99.1
"宮崎県","小林市",31.996731,130.972588,1.76,0.39,2500995,94.5,10.9,106.6,97.3
"宮崎県","日向市",32.422944,131.623965,1.81,0.55,2774743,94.5,10.6,59.4,99.5
"宮崎県","串間市",31.464539,131.228303,1.77,0.29,2444039,92.3,6.1,55.3,99.3
"宮崎県","西都市",32.108554,131.401202,1.66,0.4,2363320,89.1,4,"-",97.1
"宮崎県","えびの市",32.045344,130.810796,1.71,0.36,2456344,91.8,2.7,"-",98.1
"宮崎県","三股町",31.730686,131.124809,1.84,0.46,2607585,91.5,4.9,"-",95.5
"宮崎県","高原町",31.928463,131.007751,1.6,0.28,2360153,95.5,7.7,"-",98.1
"宮崎県","国富町",31.990644,131.323535,1.57,0.51,2351976,89,9.7,90.7,97.2
"宮崎県","綾町",31.999133,131.253187,1.78,0.29,2299570,96,7.7,57.3,95.3
"宮崎県","高鍋町",32.127999,131.503355,1.7,0.54,2544579,96.4,13.4,1.1,96.2
"宮崎県","新富町",32.068868,131.488017,1.69,0.47,2459100,94.4,8.4,6.9,97.3
"宮崎県","西米良村",32.226232,131.154476,1.64,0.14,2621680,82.7,7.5,"-",94.2
"宮崎県","木城町",32.163969,131.473537,1.65,0.94,2272196,82.6,3.9,"-",97.2
"宮崎県","川南町",32.192071,131.525868,1.63,0.49,2492281,92.4,7.8,"-",94.4
"宮崎県","都農町",32.256293,131.559568,1.81,0.32,2409380,87.4,9.3,"-",95.3
"宮崎県","門川町",32.469793,131.648589,1.82,0.41,2420476,88.9,4.9,"-",97.3
"宮崎県","諸塚村",32.512387,131.330405,1.67,0.21,2721841,78.2,5.4,"-",92.1
"宮崎県","椎葉村",32.467325,131.158118,1.79,0.17,2642382,83,11.4,"-",92.4
"宮崎県","美郷町",32.437404,131.422493,1.69,0.17,2331344,89.6,7.2,"-",96.3
"宮崎県","高千穂町",32.71169,131.307787,1.66,0.25,2523601,93.7,5.5,"-",99.2
"宮崎県","日之影町",32.653816,131.388146,1.74,0.17,2332121,85,5.8,9.2,95.5
"宮崎県","五ヶ瀬町",32.68302,131.196379,1.74,0.15,2504763,89,5.4,"-",100.2
"鹿児島県","鹿児島市",31.596554,130.557116,1.5,0.73,3048604,93.6,3,37.3,99.4
"鹿児島県","鹿屋市",31.378292,130.852077,1.85,0.49,2697595,92.5,6.1,"-",97.2
"鹿児島県","枕崎市",31.2729,130.296904,1.57,0.42,2565866,91.8,9.3,27.7,97.5
"鹿児島県","阿久根市",32.01447,130.192773,1.61,0.37,2367913,88.3,6.5,"-",95.3
"鹿児島県","出水市",32.090572,130.352753,1.77,0.42,2525249,93.1,7.9,"-",98.7
"鹿児島県","指宿市",31.25277,130.633031,1.59,0.39,2437299,98,9.2,49.2,99.1
"鹿児島県","西之表市",30.732412,130.996835,1.71,0.28,2559565,89.2,10,15.8,97.1
"鹿児島県","垂水市",31.492734,130.700914,1.51,0.3,2531605,92.8,7.4,26.4,96.8
"鹿児島県","薩摩川内市",31.813517,130.304244,1.84,0.53,2783970,92.8,7.9,0.3,97.5
"鹿児島県","日置市",31.633709,130.402425,1.66,0.4,2552552,92.1,6.5,30.6,96.3
"鹿児島県","曽於市",31.653621,131.019391,1.59,0.31,2342044,87.4,7.2,"-",98
"鹿児島県","霧島市",31.740899,130.762997,1.66,0.56,2837706,90.5,6.5,"-",97.9
"鹿児島県","いちき串木野市",31.714553,130.271929,1.48,0.4,2525003,92.4,11.6,75.4,96.3
"鹿児島県","南さつま市",31.416612,130.323408,1.62,0.29,2439617,92.7,7.7,"-",95.8
"鹿児島県","志布志市",31.495442,131.045336,1.8,0.39,2504942,86.5,10,15.3,96.7
"鹿児島県","奄美市",28.377248,129.493741,1.75,0.27,2773695,93.4,9.5,33.9,98.2
"鹿児島県","南九州市",31.378262,130.441645,1.68,0.35,2412707,93.8,7.1,"-",98.1
"鹿児島県","伊佐市",32.057225,130.613105,1.82,0.39,2433889,87.9,8.4,"-",99.2
"鹿児島県","姶良市",31.728228,130.627816,1.67,0.51,2659681,96.2,11.3,63.1,99.5
"鹿児島県","三島村",30.79217,130.303757,1.6,0.07,3241335,90.3,11.9,"-",92.1
"鹿児島県","十島村",29.837598,129.868198,1.57,0.07,3195144,83.9,10.1,"-",95.6
"鹿児島県","さつま町",31.905701,130.45566,1.59,0.37,2599908,92.5,4,"-",95.5
"鹿児島県","長島町",32.199375,130.176833,2.11,0.18,2462174,89.2,8.1,4.1,95.3
"鹿児島県","湧水町",31.95158,130.720924,1.91,0.33,2370633,87.8,8.3,10.8,97.8
"鹿児島県","大崎町",31.429201,131.005865,1.77,0.36,2591488,84.7,8.8,"-",95.5
"鹿児島県","東串良町",31.385517,130.973495,1.8,0.35,2450521,89.2,7.8,"-",97
"鹿児島県","錦江町",31.243566,130.787595,1.69,0.19,2389767,87.6,6.3,"-",96.4
"鹿児島県","南大隅町",31.217263,130.768098,1.83,0.18,2295081,93.2,9.6,"-",96.5
"鹿児島県","肝付町",31.344256,130.945079,1.74,0.29,2436181,92.2,6.1,"-",96.9
"鹿児島県","中種子町",30.532822,130.95885,1.99,0.23,2523802,89.4,10.2,26.3,96.2
"鹿児島県","南種子町",30.414071,130.90086,1.99,0.25,2671231,92.6,11.5,30.4,97.3
"鹿児島県","屋久島町",30.371299,130.666468,1.71,0.24,2557396,89.2,13.1,8.5,97.5
"鹿児島県","大和村",28.358089,129.395263,1.85,0.09,2269168,90.5,9.6,"-",91.4
"鹿児島県","宇検村",28.280731,129.297092,1.77,0.09,3038905,91.5,9.3,"-",93.7
"鹿児島県","瀬戸内町",28.146402,129.314902,1.82,0.16,2644007,89.7,8.8,"-",91.9
"鹿児島県","龍郷町",28.413297,129.589351,1.82,0.17,2473888,85.2,9.3,"-",95.8
"鹿児島県","喜界町",28.316836,129.940032,1.89,0.17,2494190,84.4,9.8,"-",94.9
"鹿児島県","徳之島町",27.726592,129.018669,2.25,0.24,2748191,87.3,6.6,"-",88.9
"鹿児島県","天城町",27.811782,128.897702,2.24,0.15,2376011,91.3,6.8,23.9,91.5
"鹿児島県","伊仙町",27.673547,128.937795,1.98,0.12,2259248,88.9,9.7,74.4,88.3
"鹿児島県","和泊町",27.392287,128.655475,1.87,0.18,2602334,89.8,16.3,85.2,92.1
"鹿児島県","知名町",27.333676,128.57373,1.79,0.17,2614316,91,11.2,22.3,90
"鹿児島県","与論町",27.048527,128.414832,1.62,0.16,2445460,88.8,11.3,18.4,87.1
"沖縄県","那覇市",26.212312,127.679157,1.55,0.84,3313917,90.3,9.5,65,97.8
"沖縄県","宜野湾市",26.281575,127.778634,1.82,0.68,2909194,86.9,7.6,57.9,95.4
"沖縄県","石垣市",24.340661,124.15558,1.95,0.45,2739624,87.1,7.2,59.1,96.6
"沖縄県","浦添市",26.245816,127.721799,1.78,0.81,3039627,90.5,5.2,26.5,95.7
"沖縄県","名護市",26.591547,127.977316,1.83,0.46,2584866,92.7,5.7,29.5,95.3
"沖縄県","糸満市",26.123584,127.665815,2.02,0.54,2548973,90.7,8.1,25.9,94.9
"沖縄県","沖縄市",26.334427,127.805583,1.81,0.59,2880841,90.8,6.2,31.5,96.4
"沖縄県","豊見城市",26.161006,127.668944,1.99,0.65,2900615,91,9.4,102.2,98.7
"沖縄県","うるま市",26.427062,127.829081,1.88,0.49,2564544,93.8,6.7,"-",96
"沖縄県","宮古島市",24.80549,125.281149,2.06,0.36,2835289,88,7.5,49.5,94.6
"沖縄県","南城市",26.144452,127.766967,1.94,0.37,2487097,85.1,6.8,"-",98.1
"沖縄県","国頭村",26.745635,128.177907,1.76,0.22,2260980,80,6.8,7.6,93.3
"沖縄県","大宜味村",26.701708,128.120164,1.65,0.41,2160371,88.9,8.3,"-",97.4
"沖縄県","東村",26.633309,128.156911,1.98,0.15,2529914,87.5,9.5,"-",89.7
"沖縄県","今帰仁村",26.682577,127.972628,1.99,0.27,2312907,82.1,8.8,"-",91.5
"沖縄県","本部町",26.657577,127.897831,1.8,0.35,2322022,94.6,10.1,25.7,94.1
"沖縄県","恩納村",26.4975,127.853557,1.46,0.59,2712898,78.3,4.8,"-",97.2
"沖縄県","宜野座村",26.481659,127.975589,2.2,0.32,2329476,80.7,8.7,"-",96.7
"沖縄県","金武町",26.456126,127.925936,2.11,0.39,2490178,86,4.4,"-",97.5
"沖縄県","伊江村",26.713482,127.80707,1.89,0.16,2463869,81.2,4.5,"-",93.9
"沖縄県","読谷村",26.396055,127.744277,1.69,0.63,2671401,81.8,4.1,"-",98.9
"沖縄県","嘉手納町",26.361662,127.755322,1.77,0.62,3346326,74.8,-1.1,"-",96.7
"沖縄県","北谷町",26.320119,127.763776,1.79,0.82,3314748,80.5,3.9,"-",93.3
"沖縄県","北中城村",26.30111,127.793149,1.68,0.69,3188653,81.6,5.6,62.2,99
"沖縄県","中城村",26.267379,127.791126,1.85,0.66,2988144,82.3,6.8,34.9,99.3
"沖縄県","西原町",26.222845,127.758811,1.64,0.67,2678292,84.9,8.1,58.3,98.3
"沖縄県","与那原町",26.199577,127.754768,2.01,0.49,2661310,90.4,6.2,106,98.5
"沖縄県","南風原町",26.191119,127.728551,2.1,0.66,2761226,84,10.2,71.7,99.8
"沖縄県","渡嘉敷村",26.197343,127.364286,1.76,0.11,2522147,88.1,5.4,"-",95.8
"沖縄県","座間味村",26.228892,127.303157,1.78,0.11,2540805,92.2,12.5,147.9,91.1
"沖縄県","粟国村",26.58237,127.227187,1.79,0.1,2310925,92.1,8,21.4,88.2
"沖縄県","渡名喜村",26.372061,127.141021,1.79,0.08,2531861,86.4,6.9,"-",90.2
"沖縄県","南大東村",25.828684,131.232015,1.88,0.16,3134861,97.8,9.1,"-",89.9
"沖縄県","北大東村",25.945951,131.298994,1.87,0.13,3221299,84,8.5,15.1,90.1
"沖縄県","伊平屋村",27.039054,127.968666,1.88,0.1,2481969,81.5,3.8,106.5,90.3
"沖縄県","伊是名村",26.928363,127.941209,1.86,0.11,2354573,90.6,6.7,"-",96.4
"沖縄県","久米島町",26.349033,126.747248,2.07,0.2,2539218,92.2,5.6,13.6,96.5
"沖縄県","八重瀬町",26.121745,127.74253,2.05,0.44,2596967,82.9,9.2,44.4,96.8
"沖縄県","多良間村",24.669397,124.701668,1.77,0.12,2560725,84.9,7.5,"-",81.6
"沖縄県","竹富町",24.286667,123.881667,1.74,0.16,2429572,90.1,6.4,"-",94.4
